exp_ID,npar,subj,nblock,ntrial,nrep,cond-1,trial_type,rDV,deci-3,deci-2,deci-1,cond,deci,DV,resp,corr-1,r_map,correct,confi,RT,d1,d2,d3,d4,d5,d6,o1,o2,o3,o4,o5,o6,metad,metad_3%,metad_97%
CJ_EEG,1,s01,3,13,1,0,repeat,-0.09669145598187623,0,0,0,0,0,-0.11,-1.0,1,0,1,0.1,0.8727602000008119,-0.4229865458059988,0.8146022916765798,-0.33131329858506703,-0.7402591328740269,0.2650814579088703,-0.16527350821161482,2.915,2.429,2.879,0.102,1.074,1.243,0.086,-0.345,0.51
CJ_EEG,1,s01,3,13,2,0,repeat,-0.09669145598187623,0,0,0,0,0,-0.11,-1.0,1,45,1,0.4,0.9858426000000691,-0.4229865458059988,0.8146022916765798,-0.33131329858506703,-0.7402591328740269,0.2650814579088703,-0.16527350821161482,2.915,2.429,2.879,0.102,1.074,1.243,0.086,-0.345,0.51
CJ_EEG,1,s01,3,14,0,0,nonrepeat,-0.002133758082875905,0,0,0,1,1,0.01,1.0,1,0,1,-0.2,1.2096301999999923,-0.43826542034282023,0.035898339856541346,-0.402096063532355,-0.33640625676400715,0.720382565366177,0.4076842869192086,2.921,1.164,1.336,2.881,2.466,1.018,0.086,-0.345,0.51
CJ_EEG,1,s01,3,14,1,1,nonrepeat,-0.002133758082875905,0,0,1,1,1,0.01,1.0,1,0,1,0.1,1.112685600000077,-0.43826542034282023,0.035898339856541346,-0.402096063532355,-0.33640625676400715,0.720382565366177,0.4076842869192086,2.921,1.164,1.336,2.881,2.466,1.018,0.086,-0.345,0.51
CJ_EEG,1,s01,3,14,2,1,nonrepeat,-0.00213375808287584,0,1,1,1,1,0.01,1.0,1,45,1,0.05,1.0060555999998542,-0.4382654203428191,0.03589833985654191,-0.4020960635323556,-0.33640625676400826,0.720382565366177,0.4076842869192092,1.3502036732051028,2.7347963267948963,2.906796326794897,1.3102036732051037,0.8952036732051036,2.5887963267948964,0.086,-0.345,0.51
CJ_EEG,1,s01,3,15,0,1,repeat,-0.022238471236375346,1,1,1,0,1,-0.01,1.0,1,45,0,0.15,0.8071886999996423,0.4927553959874922,-0.13980871731691155,-0.6796622842846205,-0.3537129608324185,0.25083988248781064,0.2961578565403957,2.157,1.233,1.445,1.317,2.062,0.509,0.086,-0.345,0.51
CJ_EEG,1,s01,3,15,1,0,repeat,-0.022238471236375346,1,1,1,0,1,-0.01,1.0,0,0,0,0.15,1.346432199999981,0.4927553959874922,-0.13980871731691155,-0.6796622842846205,-0.3537129608324185,0.25083988248781064,0.2961578565403957,2.157,1.233,1.445,1.317,2.062,0.509,0.086,-0.345,0.51
CJ_EEG,1,s01,3,15,2,0,repeat,-0.022238471236375346,1,1,1,0,1,-0.01,1.0,0,0,0,0.2,14.408384599999408,0.4927553959874922,-0.13980871731691155,-0.6796622842846205,-0.3537129608324185,0.25083988248781064,0.2961578565403957,2.157,1.233,1.445,1.317,2.062,0.509,0.086,-0.345,0.51
CJ_EEG,1,s01,3,16,0,0,nonrepeat,-0.12809023663535415,1,1,1,0,0,-0.11,-1.0,0,0,1,-0.15,0.920407300000079,-0.279346417679898,-0.4061517225955328,0.5019040132296108,0.4820508300717292,-0.3435270444745372,-0.723471078363497,0.283,1.804,0.981,0.582,1.313,3.033,0.086,-0.345,0.51
CJ_EEG,1,s01,3,16,1,0,nonrepeat,-0.12809023663535415,1,1,0,0,0,-0.11,-1.0,1,0,1,0.1,0.8848850999993374,-0.279346417679898,-0.4061517225955328,0.5019040132296108,0.4820508300717292,-0.3435270444745372,-0.723471078363497,0.283,1.804,0.981,0.582,1.313,3.033,0.086,-0.345,0.51
CJ_EEG,1,s01,3,16,2,0,nonrepeat,-0.12809023663535377,1,0,0,0,0,-0.11,-1.0,1,45,1,0.2,1.0942893000001277,-0.2793464176798981,-0.4061517225955321,0.5019040132296111,0.482050830071729,-0.34352704447453664,-0.7234710783634958,1.8537963267948965,0.2332036732051037,2.5517963267948964,2.1527963267948964,2.8837963267948963,1.462203673205103,0.086,-0.345,0.51
CJ_EEG,1,s01,3,17,0,0,repeat,0.11340865846607107,0,0,0,1,0,0.11,-1.0,1,45,0,0.25,1.300737599999593,0.11993214980906187,0.464225476445437,0.456586039177026,0.4316398978402043,-0.08274887823280141,-0.7091827342425014,1.131,0.575,0.572,2.133,1.931,1.685,0.086,-0.345,0.51
CJ_EEG,1,s01,3,17,1,1,repeat,0.11340865846607107,0,0,0,1,0,0.11,-1.0,0,0,0,0.45,1.465062599999328,0.11993214980906187,0.464225476445437,0.456586039177026,0.4316398978402043,-0.08274887823280141,-0.7091827342425014,1.131,0.575,0.572,2.133,1.931,1.685,0.086,-0.345,0.51
CJ_EEG,1,s01,3,17,2,1,repeat,0.11340865846607107,0,0,0,1,0,0.11,-1.0,0,0,0,0.45,1.3868732999999338,0.11993214980906187,0.464225476445437,0.456586039177026,0.4316398978402043,-0.08274887823280141,-0.7091827342425014,1.131,0.575,0.572,2.133,1.931,1.685,0.086,-0.345,0.51
CJ_EEG,1,s01,3,18,0,1,nonrepeat,-0.23258232089661787,0,0,0,0,1,-0.21,1.0,0,45,0,0.5,0.7674980000001597,0.4733740936875554,-0.9129010614001276,0.007887069872367458,-0.4367094716691766,-0.7713355315055522,0.24419097563522646,2.563,1.605,1.175,1.792,1.481,2.653,0.086,-0.345,0.51
CJ_EEG,1,s01,3,18,1,0,nonrepeat,-0.23258232089661787,0,0,1,0,1,-0.21,1.0,0,45,0,0.45,1.2120424999993702,0.4733740936875554,-0.9129010614001276,0.007887069872367458,-0.4367094716691766,-0.7713355315055522,0.24419097563522646,2.563,1.605,1.175,1.792,1.481,2.653,0.086,-0.345,0.51
CJ_EEG,1,s01,3,18,2,0,nonrepeat,-0.23258232089661812,0,1,1,0,0,-0.21,-1.0,0,0,1,0.75,1.086577600000055,0.4733740936875543,-0.9129010614001276,0.007887069872368023,-0.4367094716691772,-0.7713355315055517,0.24419097563522532,0.992203673205104,0.034203673205103424,2.7457963267948964,0.22120367320510326,3.0517963267948964,1.082203673205104,0.086,-0.345,0.51
CJ_EEG,1,s01,3,19,0,0,repeat,0.32493151129474573,1,1,0,1,1,0.31,1.0,1,0,1,0.6,1.2812663999993674,0.4112680651244416,0.5997075177452453,-0.2895323340377791,0.37307087878238643,0.6745459417557116,0.18052899839846856,2.125,2.199,0.279,2.11,2.484,2.678,0.086,-0.345,0.51
CJ_EEG,1,s01,3,19,1,1,repeat,0.32493151129474573,1,0,1,1,1,0.31,1.0,1,0,1,0.8,0.857427099999768,0.4112680651244416,0.5997075177452453,-0.2895323340377791,0.37307087878238643,0.6745459417557116,0.18052899839846856,2.125,2.199,0.279,2.11,2.484,2.678,0.086,-0.345,0.51
CJ_EEG,1,s01,3,19,2,1,repeat,0.32493151129474573,0,1,1,1,1,0.31,1.0,1,45,1,0.85,1.0346663999998782,0.4112680651244416,0.5997075177452453,-0.2895323340377791,0.37307087878238643,0.6745459417557116,0.18052899839846856,2.125,2.199,0.279,2.11,2.484,2.678,0.086,-0.345,0.51
CJ_EEG,1,s01,3,20,0,1,repeat,-0.2858932933728568,1,1,1,0,0,-0.31,-1.0,1,0,1,0.45,0.7047575000005963,-0.6699950174846203,-0.612416528842629,-0.23605627315890243,0.09904166753541806,0.3689684510192722,-0.6649020593056791,3.012,1.723,0.3,2.71,2.604,3.01,0.086,-0.345,0.51
CJ_EEG,1,s01,3,20,1,0,repeat,-0.2858932933728568,1,1,0,0,0,-0.31,-1.0,1,0,1,0.75,0.7041836999997031,-0.6699950174846203,-0.612416528842629,-0.23605627315890243,0.09904166753541806,0.3689684510192722,-0.6649020593056791,3.012,1.723,0.3,2.71,2.604,3.01,0.086,-0.345,0.51
CJ_EEG,1,s01,3,20,2,0,repeat,-0.2858932933728568,1,0,0,0,0,-0.31,-1.0,1,0,1,0.5,0.8810572000002139,-0.6699950174846203,-0.612416528842629,-0.23605627315890243,0.09904166753541806,0.3689684510192722,-0.6649020593056791,3.012,1.723,0.3,2.71,2.604,3.01,0.086,-0.345,0.51
CJ_EEG,1,s01,3,21,0,0,nonrepeat,0.20277916180982755,0,0,0,1,1,0.21,1.0,1,0,1,0.85,0.9748122000000876,0.45300226097179275,-0.07360026099068304,0.7341522599292918,-0.13622493911167854,0.8909966643606891,-0.6516510143004466,2.571,1.207,0.681,1.91,2.399,1.434,0.086,-0.345,0.51
CJ_EEG,1,s01,3,21,1,1,nonrepeat,0.20277916180982755,0,0,1,1,1,0.21,1.0,1,0,1,0.75,1.2445926999998846,0.45300226097179275,-0.07360026099068304,0.7341522599292918,-0.13622493911167854,0.8909966643606891,-0.6516510143004466,2.571,1.207,0.681,1.91,2.399,1.434,0.086,-0.345,0.51
CJ_EEG,1,s01,3,21,2,1,nonrepeat,0.20277916180982788,0,1,1,1,1,0.21,1.0,1,45,1,0.9,1.3260986000004777,0.4530022609717939,-0.07360026099068247,0.7341522599292918,-0.136224939111678,0.8909966643606891,-0.6516510143004471,1.0002036732051032,2.7777963267948964,2.2517963267948966,0.3392036732051036,0.8282036732051035,3.0047963267948967,0.086,-0.345,0.51
CJ_EEG,3,S03,0,0,0,0,nonrepeat,0.2248564420352266,1,1,1,1,1,0.2,1.0,0,45,1,-0.25,4.317654499999662,-0.648585885653095,-0.3450362244482449,0.9602702493342692,0.22433779247734503,0.5818821641189538,0.5762705563821315,0.138,1.828,0.801,1.09,2.192,0.619,0.556,0.128,0.961
CJ_EEG,3,S03,0,0,1,1,nonrepeat,0.2248564420352266,1,1,1,1,1,0.2,1.0,1,45,1,-0.05,2.0040022000002864,-0.648585885653095,-0.3450362244482449,0.9602702493342692,0.22433779247734503,0.5818821641189538,0.5762705563821315,0.138,1.828,0.801,1.09,2.192,0.619,0.556,0.128,0.961
CJ_EEG,3,S03,0,0,2,1,nonrepeat,0.2248564420352266,1,1,1,1,1,0.2,1.0,1,0,1,1.0,1.7796527999998943,-0.6485858856530953,-0.34503622444824433,0.9602702493342689,0.2243377924773456,0.5818821641189538,0.5762705563821309,1.7087963267948965,0.25720367320510373,2.3717963267948967,2.6607963267948964,0.6212036732051036,2.1897963267948963,0.556,0.128,0.961
CJ_EEG,3,S03,0,1,0,1,repeat,0.1011793230099552,1,1,1,1,0,0.1,-1.0,1,0,0,0.25,1.740528300000733,-0.44741403758493936,0.9587610693605613,0.0695212175775366,-0.31603442404824567,0.3114367310772177,0.03080538167760069,0.217,2.34,0.42,2.873,0.515,1.166,0.556,0.128,0.961
CJ_EEG,3,S03,0,1,1,1,repeat,0.1011793230099552,1,1,0,1,0,0.1,-1.0,0,45,0,-0.45,2.9120098000003054,-0.44741403758493936,0.9587610693605613,0.0695212175775366,-0.31603442404824567,0.3114367310772177,0.03080538167760069,0.217,2.34,0.42,2.873,0.515,1.166,0.556,0.128,0.961
CJ_EEG,3,S03,0,1,2,1,repeat,0.1011793230099552,1,0,0,1,1,0.1,1.0,0,0,1,0.1,1.0999571000002106,-0.44741403758493936,0.9587610693605613,0.0695212175775366,-0.31603442404824567,0.3114367310772177,0.03080538167760069,0.217,2.34,0.42,2.873,0.515,1.166,0.556,0.128,0.961
CJ_EEG,3,S03,0,2,0,1,repeat,-0.21033215748525855,0,0,1,0,0,-0.2,-1.0,1,45,1,0.75,1.9575434999997015,-0.5844052588584556,0.016045156698659913,-0.38323341079030004,0.45710468873490706,0.01095219851971918,-0.7784563192160817,1.734,0.399,1.813,2.143,0.397,0.087,0.556,0.128,0.961
CJ_EEG,3,S03,0,2,1,0,repeat,-0.21033215748525855,0,1,0,0,0,-0.2,-1.0,1,45,1,-0.05,0.9746246999993673,-0.5844052588584556,0.016045156698659913,-0.38323341079030004,0.45710468873490706,0.01095219851971918,-0.7784563192160817,1.734,0.399,1.813,2.143,0.397,0.087,0.556,0.128,0.961
CJ_EEG,3,S03,0,2,2,0,repeat,-0.21033215748525855,1,0,0,0,0,-0.2,-1.0,1,0,1,-0.35,3.355959100000291,-0.5844052588584556,0.016045156698659913,-0.38323341079030004,0.45710468873490706,0.01095219851971918,-0.7784563192160817,1.734,0.399,1.813,2.143,0.397,0.087,0.556,0.128,0.961
CJ_EEG,3,S03,0,3,0,0,nonrepeat,0.19828349999842576,0,0,0,1,1,0.2,1.0,1,45,1,0.55,1.354372400000102,0.3312899142350988,0.7509403144398208,0.8181860698818122,0.15407367708793873,-0.6114259984268026,-0.25336297722731305,1.048,2.454,0.714,2.024,2.989,1.864,0.556,0.128,0.961
CJ_EEG,3,S03,0,3,1,1,nonrepeat,0.19828349999842576,0,0,1,1,1,0.2,1.0,1,0,1,-0.4,1.0320487999997567,0.3312899142350988,0.7509403144398208,0.8181860698818122,0.15407367708793873,-0.6114259984268026,-0.25336297722731305,1.048,2.454,0.714,2.024,2.989,1.864,0.556,0.128,0.961
CJ_EEG,3,S03,0,3,2,1,nonrepeat,0.1982834999984255,0,1,1,1,0,0.2,-1.0,1,0,0,-0.95,3.240500500000053,0.3312899142350988,0.7509403144398197,0.8181860698818122,0.15407367708793873,-0.6114259984268026,-0.2533629772273136,2.6187963267948966,0.8832036732051041,2.2847963267948965,0.45320367320510346,1.4182036732051033,0.2932036732051033,0.556,0.128,0.961
CJ_EEG,3,S03,0,4,0,1,nonrepeat,-0.11730702390993399,1,1,0,0,0,-0.1,-1.0,0,45,1,-0.95,1.820784200000162,-0.8706482159948947,-0.02417985917498411,0.5788170354716018,-0.19125694866419873,0.28087898200357375,-0.4774531371007019,1.52,1.954,0.62,2.824,0.503,1.776,0.556,0.128,0.961
CJ_EEG,3,S03,0,4,1,0,nonrepeat,-0.11730702390993399,1,0,0,0,0,-0.1,-1.0,1,45,1,-0.9,1.7866650000005393,-0.8706482159948947,-0.02417985917498411,0.5788170354716018,-0.19125694866419873,0.28087898200357375,-0.4774531371007019,1.52,1.954,0.62,2.824,0.503,1.776,0.556,0.128,0.961
CJ_EEG,3,S03,0,4,2,0,nonrepeat,-0.1173070239099341,0,0,0,0,0,-0.1,-1.0,1,45,1,0.45,1.263483200000337,-0.8706482159948947,-0.024179859174984664,0.578817035471602,-0.19125694866419873,0.280878982003574,-0.4774531371007025,3.0907963267948966,0.3832036732051032,2.1907963267948967,1.2532036732051033,2.0737963267948967,0.20520367320510324,0.556,0.128,0.961
CJ_EEG,3,S03,0,5,0,0,repeat,-0.08751945438978943,0,0,0,0,1,-0.1,1.0,1,45,0,-0.75,1.6991643999999724,-0.3099041667535417,-0.4250143753375877,0.13978533296694332,0.7361800894608806,-0.4841020439532867,-0.18206156272214447,0.271,1.345,2.694,0.889,2.939,1.892,0.556,0.128,0.961
CJ_EEG,3,S03,0,5,1,0,repeat,-0.08751945438978943,0,0,1,0,0,-0.1,-1.0,0,45,1,-0.85,1.4480952000003526,-0.3099041667535417,-0.4250143753375877,0.13978533296694332,0.7361800894608806,-0.4841020439532867,-0.18206156272214447,0.271,1.345,2.694,0.889,2.939,1.892,0.556,0.128,0.961
CJ_EEG,3,S03,0,5,2,0,repeat,-0.08751945438978943,0,1,0,0,1,-0.1,1.0,1,45,0,-0.7,1.4497554999998101,-0.3099041667535417,-0.4250143753375877,0.13978533296694332,0.7361800894608806,-0.4841020439532867,-0.18206156272214447,0.271,1.345,2.694,0.889,2.939,1.892,0.556,0.128,0.961
CJ_EEG,3,S03,0,6,0,0,nonrepeat,0.20108930386683685,1,0,1,1,1,0.2,1.0,0,45,1,-0.05,1.5307883999994374,-0.5365408057164007,0.13572967390376522,0.7193920349503511,0.254895541550989,0.06188178030912561,0.5711775982031908,0.182,0.446,2.246,1.078,0.417,0.617,0.556,0.128,0.961
CJ_EEG,3,S03,0,6,1,1,nonrepeat,0.20108930386683685,0,1,1,1,1,0.2,1.0,1,0,1,-0.85,1.7941798000001654,-0.5365408057164007,0.13572967390376522,0.7193920349503511,0.254895541550989,0.06188178030912561,0.5711775982031908,0.182,0.446,2.246,1.078,0.417,0.617,0.556,0.128,0.961
CJ_EEG,3,S03,0,6,2,1,nonrepeat,0.2010893038668368,1,1,1,1,1,0.2,1.0,1,0,1,-0.4,1.8223021000003428,-0.536540805716401,0.13572967390376567,0.7193920349503511,0.2548955415509884,0.06188178030912583,0.5711775982031908,1.7527963267948965,2.0167963267948967,0.6752036732051034,2.648796326794897,1.9877963267948966,2.1877963267948966,0.556,0.128,0.961
CJ_EEG,3,S03,0,7,0,1,repeat,-0.19659364205543506,1,1,1,0,1,-0.2,1.0,1,0,0,-0.7,1.6130208000004131,-0.3053298581324826,-0.5319664970953415,-0.029791466911806008,0.1015881466248881,-0.2931161122430118,-0.12094606457485657,1.298,1.387,0.381,2.709,2.864,1.916,0.556,0.128,0.961
CJ_EEG,3,S03,0,7,1,0,repeat,-0.19659364205543506,1,1,1,0,0,-0.2,-1.0,0,0,1,-0.05,1.3063296999998784,-0.3053298581324826,-0.5319664970953415,-0.029791466911806008,0.1015881466248881,-0.2931161122430118,-0.12094606457485657,1.298,1.387,0.381,2.709,2.864,1.916,0.556,0.128,0.961
CJ_EEG,3,S03,0,7,2,0,repeat,-0.19659364205543506,1,1,0,0,0,-0.2,-1.0,1,0,1,-0.8,2.627777399999104,-0.3053298581324826,-0.5319664970953415,-0.029791466911806008,0.1015881466248881,-0.2931161122430118,-0.12094606457485657,1.298,1.387,0.381,2.709,2.864,1.916,0.556,0.128,0.961
CJ_EEG,3,S03,0,8,0,0,repeat,-0.2958198849517974,1,0,0,0,0,-0.3,-1.0,1,45,1,-1.0,3.980700799999795,-0.6786249851688575,-0.43826542034282023,-0.6649020593056791,0.05169586395124437,-0.579312300679515,0.5344895918348432,1.697,2.921,3.01,0.413,1.736,2.539,0.556,0.128,0.961
CJ_EEG,3,S03,0,8,1,0,repeat,-0.2958198849517974,0,0,0,0,1,-0.3,1.0,1,0,0,-0.95,1.975897199999963,-0.6786249851688575,-0.43826542034282023,-0.6649020593056791,0.05169586395124437,-0.579312300679515,0.5344895918348432,1.697,2.921,3.01,0.413,1.736,2.539,0.556,0.128,0.961
CJ_EEG,3,S03,0,8,2,0,repeat,-0.2958198849517974,0,0,1,0,1,-0.3,1.0,0,0,0,-0.5,1.4031639000004361,-0.6786249851688575,-0.43826542034282023,-0.6649020593056791,0.05169586395124437,-0.579312300679515,0.5344895918348432,1.697,2.921,3.01,0.413,1.736,2.539,0.556,0.128,0.961
CJ_EEG,3,S03,0,9,0,0,nonrepeat,0.28002236085709437,0,1,1,1,1,0.3,1.0,0,0,1,-0.2,1.5262826999996832,0.6837413276977671,-0.7642147437950222,-0.019086900996043488,0.5574079036400771,0.3414758305929801,0.8808107480028078,2.232,3.049,1.956,2.53,1.044,2.403,0.556,0.128,0.961
CJ_EEG,3,S03,0,9,1,1,nonrepeat,0.28002236085709437,1,1,1,1,1,0.3,1.0,1,45,1,0.9,0.9453366999996433,0.6837413276977671,-0.7642147437950222,-0.019086900996043488,0.5574079036400771,0.3414758305929801,0.8808107480028078,2.232,3.049,1.956,2.53,1.044,2.403,0.556,0.128,0.961
CJ_EEG,3,S03,0,9,2,1,nonrepeat,0.28002236085709475,1,1,1,1,1,0.3,1.0,1,45,1,0.9,1.920093700000507,0.6837413276977671,-0.7642147437950211,-0.019086900996043488,0.5574079036400782,0.3414758305929801,0.8808107480028078,0.6612036732051036,1.478203673205103,0.3852036732051034,0.9592036732051028,2.6147963267948966,0.8322036732051035,0.556,0.128,0.961
CJ_EEG,3,S03,0,10,0,1,repeat,-0.20125439226947459,1,1,1,0,1,-0.2,1.0,1,45,0,-1.0,1.35482569999931,-0.40105876441659205,0.44640012281914476,0.5655659904663689,-0.8013746310213146,-0.44283972896388024,-0.5742193425005744,1.806,0.568,0.956,0.078,1.352,1.738,0.556,0.128,0.961
CJ_EEG,3,S03,0,10,1,0,repeat,-0.20125439226947459,1,1,1,0,1,-0.2,1.0,0,0,0,-0.05,1.3482139999996434,-0.40105876441659205,0.44640012281914476,0.5655659904663689,-0.8013746310213146,-0.44283972896388024,-0.5742193425005744,1.806,0.568,0.956,0.078,1.352,1.738,0.556,0.128,0.961
CJ_EEG,3,S03,0,10,2,0,repeat,-0.20125439226947459,1,1,1,0,1,-0.2,1.0,0,45,0,0.85,1.7645100999998249,-0.40105876441659205,0.44640012281914476,0.5655659904663689,-0.8013746310213146,-0.44283972896388024,-0.5742193425005744,1.806,0.568,0.956,0.078,1.352,1.738,0.556,0.128,0.961
CJ_EEG,3,S03,0,11,0,0,nonrepeat,0.3159323928886196,1,1,1,1,1,0.3,1.0,0,45,1,0.9,1.3566163000004963,0.04150994759336313,-0.06289569507492021,0.8314371148870454,-0.2162030900010208,0.48714378825066995,0.8146022916765798,0.409,0.368,2.29,1.263,0.584,2.429,0.556,0.128,0.961
CJ_EEG,3,S03,0,11,1,1,nonrepeat,0.3159323928886196,1,1,1,1,1,0.3,1.0,1,0,1,-0.4,3.540654800000084,0.04150994759336313,-0.06289569507492021,0.8314371148870454,-0.2162030900010208,0.48714378825066995,0.8146022916765798,0.409,0.368,2.29,1.263,0.584,2.429,0.556,0.128,0.961
CJ_EEG,3,S03,0,11,2,1,nonrepeat,0.3159323928886196,1,1,1,1,1,0.3,1.0,1,0,1,-0.85,1.6257612999997946,0.04150994759336313,-0.06289569507492054,0.8314371148870454,-0.2162030900010208,0.4871437882506702,0.8146022916765798,1.9797963267948966,1.9387963267948964,0.7192036732051035,2.8337963267948965,2.1547963267948966,0.8582036732051033,0.556,0.128,0.961
CJ_EEG,3,S03,0,12,0,1,repeat,-0.3060922429026591,1,1,1,0,0,-0.3,-1.0,1,0,1,-0.95,1.6683274999995774,-0.6878203711109129,-0.757565836942438,0.589002951829483,-0.8609809491948952,-0.7275267374266752,0.6083374854294836,3.019,1.666,0.624,3.087,0.107,2.51,0.556,0.128,0.961
CJ_EEG,3,S03,0,12,1,0,repeat,-0.3060922429026591,1,1,0,0,0,-0.3,-1.0,1,0,1,-0.2,1.639017899999999,-0.6878203711109129,-0.757565836942438,0.589002951829483,-0.8609809491948952,-0.7275267374266752,0.6083374854294836,3.019,1.666,0.624,3.087,0.107,2.51,0.556,0.128,0.961
CJ_EEG,3,S03,0,12,2,0,repeat,-0.3060922429026591,1,0,0,0,1,-0.3,1.0,1,45,0,-0.95,2.2356000999998287,-0.6878203711109129,-0.757565836942438,0.589002951829483,-0.8609809491948952,-0.7275267374266752,0.6083374854294836,3.019,1.666,0.624,3.087,0.107,2.51,0.556,0.128,0.961
CJ_EEG,3,S03,0,13,0,0,nonrepeat,0.19277392342122956,0,0,1,1,1,0.2,1.0,0,45,1,-0.55,1.5548709999993662,0.04202859715124441,0.37307087878238643,0.7474033049345248,0.22740292112469684,-0.646558056121506,0.4132958946560308,1.98,2.11,2.257,0.482,1.432,0.555,0.556,0.128,0.961
CJ_EEG,3,S03,0,13,1,1,nonrepeat,0.19277392342122956,0,1,1,1,1,0.2,1.0,1,0,1,0.1,1.4706938999997874,0.04202859715124441,0.37307087878238643,0.7474033049345248,0.22740292112469684,-0.646558056121506,0.4132958946560308,1.98,2.11,2.257,0.482,1.432,0.555,0.556,0.128,0.961
CJ_EEG,3,S03,0,13,2,1,nonrepeat,0.1927739234212297,1,1,1,1,1,0.2,1.0,1,45,1,0.9,1.2363384000000224,0.04202859715124441,0.37307087878238643,0.7474033049345248,0.2274029211246975,-0.646558056121506,0.413295894656031,0.4092036732051034,0.5392036732051033,0.6862036732051036,2.0527963267948968,3.0027963267948965,2.1257963267948967,0.556,0.128,0.961
CJ_EEG,3,S03,0,14,0,1,nonrepeat,0.18707587409142726,1,1,1,1,1,0.2,1.0,1,45,1,0.85,1.6278377999997247,0.20448460931946388,0.8431322112186344,0.03028673211971893,0.9750304743132097,-0.5365408057164007,-0.39393797670606256,0.473,0.847,2.737,2.366,0.182,0.238,0.556,0.128,0.961
CJ_EEG,3,S03,0,14,1,1,nonrepeat,0.18707587409142726,1,1,1,1,1,0.2,1.0,1,0,1,-0.3,1.495736400000169,0.20448460931946388,0.8431322112186344,0.03028673211971893,0.9750304743132097,-0.5365408057164007,-0.39393797670606256,0.473,0.847,2.737,2.366,0.182,0.238,0.556,0.128,0.961
CJ_EEG,3,S03,0,14,2,1,nonrepeat,0.1870758740914272,1,1,1,1,1,0.2,1.0,1,45,1,-0.05,1.266677599999639,0.20448460931946366,0.8431322112186344,0.03028673211971893,0.9750304743132097,-0.536540805716401,-0.39393797670606256,2.0437963267948964,2.4177963267948965,1.1662036732051035,0.7952036732051035,1.7527963267948965,1.8087963267948965,0.556,0.128,0.961
CJ_EEG,3,S03,0,15,0,1,repeat,0.11433613163888534,1,1,1,1,1,0.1,1.0,1,0,1,0.25,1.1924706999998307,-0.35574079036400763,0.9888001688763242,0.5126085791453732,-0.5401245839216333,-0.8823433123264838,0.9628167284237396,0.253,0.781,0.594,2.961,1.617,0.8,0.556,0.128,0.961
CJ_EEG,3,S03,0,15,1,1,repeat,0.11433613163888534,1,1,1,1,1,0.1,1.0,1,0,1,-0.1,2.2463764999993145,-0.35574079036400763,0.9888001688763242,0.5126085791453732,-0.5401245839216333,-0.8823433123264838,0.9628167284237396,0.253,0.781,0.594,2.961,1.617,0.8,0.556,0.128,0.961
CJ_EEG,3,S03,0,15,2,1,repeat,0.11433613163888534,1,1,1,1,0,0.1,-1.0,1,0,0,-1.0,2.9946835999999166,-0.35574079036400763,0.9888001688763242,0.5126085791453732,-0.5401245839216333,-0.8823433123264838,0.9628167284237396,0.253,0.781,0.594,2.961,1.617,0.8,0.556,0.128,0.961
CJ_EEG,3,S03,0,16,0,1,nonrepeat,-0.08344820575996591,1,1,0,0,0,-0.1,-1.0,0,45,1,-0.9,1.1881687000004604,0.6979829031188257,-0.16527350821161482,0.2961578565403957,-0.6516510143004466,-0.364417526748181,-0.31348794495877447,0.904,1.243,0.509,1.434,2.892,2.872,0.556,0.128,0.961
CJ_EEG,3,S03,0,16,1,0,nonrepeat,-0.08344820575996591,1,0,0,0,0,-0.1,-1.0,1,45,1,-0.95,0.8421235000005254,0.6979829031188257,-0.16527350821161482,0.2961578565403957,-0.6516510143004466,-0.364417526748181,-0.31348794495877447,0.904,1.243,0.509,1.434,2.892,2.872,0.556,0.128,0.961
CJ_EEG,3,S03,0,16,2,0,nonrepeat,-0.08344820575996591,0,0,0,0,1,-0.1,1.0,1,45,0,-0.7,1.793410799999947,0.6979829031188259,-0.1652735082116154,0.2961578565403955,-0.6516510143004471,-0.3644175267481799,-0.31348794495877447,2.4747963267948965,2.813796326794897,2.0797963267948965,3.0047963267948967,1.321203673205103,1.3012036732051033,0.556,0.128,0.961
CJ_EEG,3,S03,0,17,0,0,repeat,-0.02894264054864922,0,0,1,0,1,-0.01,1.0,0,45,0,0.95,1.3579275000001871,-0.9821746463737078,-0.745870740610849,0.42093533192444177,-0.05219112915915747,0.4896902673401402,0.6959550735872368,0.007,1.471,0.558,1.943,0.585,0.666,0.556,0.128,0.961
CJ_EEG,3,S03,0,17,1,0,repeat,-0.02894264054864922,0,1,1,0,1,-0.01,1.0,0,0,0,-0.6,1.436725800000204,-0.9821746463737078,-0.745870740610849,0.42093533192444177,-0.05219112915915747,0.4896902673401402,0.6959550735872368,0.007,1.471,0.558,1.943,0.585,0.666,0.556,0.128,0.961
CJ_EEG,3,S03,0,17,2,0,repeat,-0.02894264054864922,1,1,1,0,1,-0.01,1.0,0,0,0,0.9,1.4250361000003977,-0.9821746463737078,-0.745870740610849,0.42093533192444177,-0.05219112915915747,0.4896902673401402,0.6959550735872368,0.007,1.471,0.558,1.943,0.585,0.666,0.556,0.128,0.961
